Quality,Angle,Distance
40,84.52089206679702,802.0586092951042
90,86.41059156795289,778.6776442555009
90,142.32496845253638,958.9108414270305
25,194.59661970528867,594.1598152977492
36,269.322324744183,542.3678576201737
39,131.18785366650792,888.177405207182
54,85.62249367718486,469.7592968752794
69,160.52032265843818,421.2753556982719
80,71.49428753410879,571.9572957352469
33,250.72984097121326,308.9312843128752
52,18.320760769758905,161.05095096532884
51,210.82081941780316,33.68338670656734
21,119.0514458796191,565.448182804771
54,72.72724814479739,642.3088807402464
86,258.3568271699224,491.2712575777662
71,57.821777995555436,952.3783798280444
26,108.36257073618798,130.03046938577378
18,206.8588296945189,955.3836594892081
95,55.21490340418119,731.7682060210379
57,124.74100427019397,820.2937600211369
28,330.07318406016475,232.24471459990104
31,114.98446405455383,296.0286494592982
1,349.25404011649346,980.8315582859768
22,33.78733213256761,450.5273681039259
53,357.63497882181315,802.0434995299067
5,191.17841158348193,63.704944848415266
87,33.14096803963709,724.5041187590617
23,222.03066689213028,689.7791544630844
75,302.75957648695595,2.869047571381622
65,308.9388186653704,93.26244318866084
22,134.5676146795009,525.0827733161881
93,165.9921473701727,395.7419867185212
27,249.50446379681347,779.8672527700026
63,359.51886300088216,725.230302740924
13,180.6535328379795,516.8734903870547
29,100.58769414182152,915.068602618182
81,287.7509194727267,256.4177040617729
29,355.3564997217963,67.02659905891628
45,165.46271747008632,375.99752622525284
39,43.75667502617492,278.45555281385157
2,344.63007571329456,455.15348863264836
3,152.48125054922758,769.9621483248311
85,334.9525288816732,636.1711840681478
7,185.46373417614006,433.74507965497844
11,337.4020566298281,533.296022523461
33,354.03940949612905,202.42905734442607
16,81.36042769636192,352.8774595839227
55,149.823518593911,838.4707992653048
94,28.192595764918597,20.804672934161662
14,296.6494531239361,518.9153030141084
87,251.9567883299607,592.7841077789619
20,201.99350372467012,579.9073672397709
81,295.26447318977284,908.16592867939
74,33.95355645980005,869.6906716694682
98,285.6869678574208,574.2318369852502
67,20.292830181202547,857.4370258546368
26,113.18224406724656,333.30299727861103
63,160.3420495613218,614.4170999609237
37,335.97779169373416,904.5780257925103
86,153.9164152596074,30.25343230406785
76,183.06095737062844,502.9750521618719
9,170.41863473192092,877.6047813109016
13,186.85435737203898,35.38049346446126
33,308.1167737269779,235.24503212076885
42,67.87391408827855,404.6220504515156
19,13.134638876207848,759.4762760958495
90,309.39946875295783,422.74302194436797
92,295.7758045796912,573.854141821008
69,289.5296319447719,876.8210998729069
54,171.9752882071401,659.2289091015514
82,326.8527009556889,736.8285049613978
32,164.83410271642904,271.82313598648443
49,150.31714248359464,659.1555562604985
12,178.45800971477934,246.88203269300436
36,22.389844904827335,11.461161599304216
36,178.28101595094782,463.836616487451
66,119.75037471960472,122.27246970678551
93,131.74047401973652,567.6655087561971
37,209.00213695593675,871.7380671716671
11,116.19683448291065,507.44366929629456
42,321.4502324602538,843.0452218295646
72,79.36507725502189,141.76324199535884
42,131.53160339934726,209.14265044048764
27,279.10720324850337,766.6112357994956
11,239.90177994419088,128.58525015541377
28,65.49876485759441,906.4436490095655
91,52.8558462066935,651.0005764287886
75,234.50653003591265,669.1064902739067
86,268.2180484551084,192.99948160339687
55,280.151707793308,650.3961735676935
45,39.17337078711317,562.0283913415542
86,304.9311240937496,896.9476334207395
39,334.6212067587303,992.9885175116348
16,325.7582397764808,55.1030279851289
86,289.44565679775735,346.1991783457096
70,2.57062839763206,699.3184002772106
94,329.24694561030213,128.13493302401625
10,183.52257237949328,349.03975631839234
35,35.129143266749864,790.0981179649827
45,357.0458571626595,262.4793704693803
41,94.48839500189678,350.8311342453361
11,352.6495185419182,547.255295568111
29,290.7260547412458,218.89481938496814
19,348.96514794229125,393.2395350258986
39,263.675163988584,411.29212989624784
80,63.03598677494488,712.9081653264366
70,94.53408239878101,681.7100853602751
37,288.1394487504367,620.8741441823224
33,226.55541491645198,714.3225356231582
41,13.301810906038805,611.0401477459329
73,154.36755292415353,158.82678786688896
81,4.116367899036941,7.58148327519248
0,182.94269421394625,970.3462145003361
47,265.0753805464017,974.0045144534741
59,34.33735228463179,447.516623987248
2,188.98842347419483,878.5578042196034
24,38.961072727590796,994.0998348970529
46,219.111973666771,829.0017518541592
54,11.735089222388218,576.792452229123
93,238.26024751009317,507.707405268521
81,74.9549529307063,150.242764266715
67,191.93343618213018,239.7931724493735
22,26.051239280910366,755.0728796782917
86,297.6435442738796,701.4734985159998
46,314.39609491906367,392.0406222171412
19,313.81655806244265,15.958087399451927
32,55.636233357853854,4.180751639346725
80,218.41193007506803,644.1912606098168
15,199.37777309028368,612.4325514244877
64,83.7709324638945,978.5967257186016
38,128.24100326814767,446.13639605890995
71,295.5922488755106,157.02456909809337
21,27.27403556120776,155.84777661095572
13,5.740083774067597,403.2227896743177
38,298.1323455489909,705.8656842917023
87,292.47039852208735,16.38616012499905
29,348.76158721157225,1.7881799226193706
3,90.51110282991782,206.99171973944397
14,169.07204628165002,363.01848599117983
60,281.98989017331644,697.2467350958055
57,316.64906707945653,422.34291767456546
75,355.4478050373862,738.9301314220667
34,103.06399432586865,867.6061639957969
7,350.08626208235034,111.54716029872425
53,339.40152837393293,502.61830567662713
16,250.10421564403362,601.402882969384
58,52.61133410103086,523.4324754512992
37,207.01366068389882,788.4221583846399
58,21.140748849486023,36.43741826384284
22,302.0744158451494,729.5021483069108
64,92.05105839766755,358.6379596083761
42,341.2798259082198,15.745064078012238
55,183.45812597390915,829.3438895803789
49,232.23970407514045,702.1176547897442
100,86.07738717933248,627.3883891980729
93,166.3129265382708,245.73901384989526
90,1.2214934465814409,251.70513827417906
56,239.9799404093404,975.8168886194194
30,337.0779146487028,524.4979373675096
86,357.23522963493235,544.5048652859617
84,121.42755248269152,937.8862168888523
86,192.1151200876002,632.0843675468195
11,267.7874075090583,90.17989857536146
70,353.22369934415264,755.0877971260891
19,28.921910447433902,782.9617049947426
84,144.95015661972923,252.00493728277252
20,338.7169052090386,528.1040574538665
36,179.0838068312243,144.56179228224565
84,127.92573342924075,435.61879792577275
51,205.22614407068838,576.7479031699405
24,194.61803731799696,355.67728649140093
40,316.8675743359612,138.164943407317
14,87.6319492446434,606.8072050227591
78,159.0158390436118,698.1106830852283
98,313.15311663928287,285.9073902086603
100,72.41246125958718,592.4139569214693
10,121.06755464439286,181.49083762429652
44,275.8604121878518,934.7840501563331
62,338.1113413284787,720.9783215460665
99,122.73396667357036,819.3361699152254
21,356.100221066655,226.80734049812003
2,111.837249522745,240.54656156834764
89,351.42794417005103,235.29086651309007
37,242.3532952280473,638.4398573280288
95,90.65647780261038,402.1236741230806
87,208.94186154346153,843.1725311575032
21,5.643919524409773,262.14527214059734
100,342.5001291507866,85.15786041241181
10,343.00962731654477,117.29406177574143
17,136.3980558057527,971.5327569259357
35,26.006501710682667,353.63305385204234
24,44.353161487642815,3.4259110594371256
89,286.6886531588205,786.4146365917395
97,27.148751591344595,311.17166741661885
70,219.24061673990653,977.6755614500587
80,192.26089272725167,596.5834536784723
65,357.7284223254064,885.3872625674672
52,278.7394639889238,461.77642658744657
36,187.28446116232217,359.8704339573127
57,260.0279447759325,950.566707402192
26,2.7496251076523848,175.76848131778434
37,30.622647173511872,17.63698299983252
67,294.0357162434283,588.8102138691854
63,263.28875401800775,775.3016513303733
8,167.9785271426266,855.0783191706892
18,113.33798160108603,950.6044622040426
44,359.0805943770173,759.6523999007836
89,137.09870227824632,210.34376058966043
40,38.0087989927048,808.2320093201208
17,355.9364823676975,641.513381531222
76,177.7694524780576,454.78479837800745
87,125.47139794379764,38.628616713658474
76,16.46512411882345,232.52179061611477
55,55.626157649743405,849.8683524659857
64,83.66873221032341,604.3334393905345
68,130.31415934994115,37.21338413792819
22,245.2717319358277,296.8591694312093
34,260.9496208400944,623.604480420955
34,253.89368370256395,731.083540038815
10,2.2066965752071788,52.84829148637948
32,283.1180319270608,356.99574639800215
12,113.408557940587,552.0010007776727
96,83.25196011789278,948.905647960544
91,217.6205580430837,257.7336267264545
54,90.53122218000695,925.4948186067851
85,78.60309103323658,248.4566716885127
23,328.7553629157027,806.6105920245536
2,163.8092992177351,413.1909113402319
62,3.572694900466189,531.6412068011912
87,178.66726719979624,956.8809047187999
9,116.41838208916711,67.43547255920868
86,258.19265771758603,704.4797482212043
66,295.4728523618574,845.4172250156364
52,38.66074605084849,172.19411381517514
76,224.64672852644284,870.6737993514387
75,338.80234320730005,629.1109344673697
69,121.73585665347099,697.507157646879
69,114.63465520702451,845.666774316486
47,178.04051031217807,318.23628568078664
70,309.64061031192443,196.0920731425041
3,222.56976888829848,617.3635322577718
66,275.51184113533463,365.03914200974896
89,27.355710441544584,979.2309499335187
3,177.47255374468557,58.97660878143207
95,297.0169656417113,241.62906947143637
38,358.35600801234415,544.6332542843123
96,65.80877658851337,749.389670161651
52,43.8813328704567,771.1879178480617
62,189.20103689256013,691.039910251934
65,141.47794270645628,997.4024313669257
31,104.62691405199124,720.9414243531678
4,354.91496190459344,197.83905748474893
65,147.65757964728024,934.3760664223055
94,308.4506996492844,484.61270860988867
13,3.150806866680882,292.99168664458773
27,46.86698880375455,759.5673448294276
26,75.17613203509458,529.049249644457
60,100.69912390965968,313.96533387571424
31,50.99412815570451,502.0783194999809
48,192.20454212891119,878.6336314488144
65,268.9077533325275,786.4755809032305
38,306.91672070171137,402.66090982231583
98,42.504869313124644,345.2373256643008
2,167.8620570090288,426.6585134239265
89,206.7230133872216,70.37114758867457
89,155.31246168673306,262.7507913841964
82,171.6403021375314,397.73966196649843
97,319.51462756261714,640.2697577006755
26,215.31909623886145,753.6801595001211
13,49.70131951213433,11.796018822147648
80,359.5879681300293,490.4919890679087
31,317.51968833465446,253.47321342344364
97,123.80779108567826,960.6992554227724
14,157.2181981409297,77.14871105824916
29,198.241935549291,657.1167207031198
68,73.08411681181376,467.70005760533616
44,56.69345832038211,496.2749832116793
1,250.47209309346758,969.8707747346868
31,74.87489318260367,146.82925979726014
71,284.90120027987496,572.5785325854753
42,198.82948792728192,968.2880173768825
78,158.79147687689908,653.2679103803272
82,182.269112726465,140.47065662859538
10,63.38565794084115,784.6005233604267
24,254.1949094767889,133.3928614380201
16,303.25862342505394,861.324321333566
27,0.8859031154118968,28.677810683072735
95,24.954793556223542,601.5843377955664
32,263.25017568593046,497.5384520864932
70,157.16822397421416,326.50511903994504
81,293.4458056362179,657.1553023883854
30,16.506455295044844,16.895895391320636
23,304.09676083339514,623.9332035740001
77,198.7075774754183,752.9875003688145
2,73.90292188817385,603.3494775847394
93,184.9470077096873,160.97462656419881
97,57.39582875681072,683.4361504922119
77,141.05669664141155,745.0904353980479
62,24.600162821518637,151.79428052972764
24,129.8852948245516,172.19220164382898
6,49.7204700615631,369.0417154783999
40,62.664877415994596,756.6073946057517
12,129.9560329636829,91.52165786105537
29,183.48198215169324,166.71094363506577
53,197.2585990854415,266.9067078790497
77,178.61198119272785,645.765394973293
20,224.72074847994836,291.7127768087025
4,250.1967941288556,31.728141997913074
73,140.60259941306916,574.4182408823859
58,19.665083531020834,137.65093492116642
10,336.8574884325269,552.8008473307235
89,134.74394648940444,18.511220709374165
28,183.3970508844395,315.20954967617934
83,70.15577282984293,777.2618759983965
9,267.86338749502465,424.30931986947087
27,1.429611871911467,316.25957896151834
45,89.73014550451495,595.6222959348125
97,230.07871385609832,639.9927423459911
10,64.60047547023925,644.0137913947112
75,188.41179492658046,825.2187788567502
75,123.03509021436768,968.8481439073107
39,133.42641530513225,162.9898299623914
20,183.45431926930752,121.96742911236535
33,98.05570252535398,822.628974187596
20,109.57763318125853,524.672654955909
17,92.9768401319247,813.3851762586156
93,140.93040182096937,292.9358933832337
22,20.765644165175466,227.85495596219886
63,199.20524111339932,613.7681821894364
62,237.82587645389174,963.6285761144426
76,127.9917756543689,484.89844201930185
40,203.6471741639282,982.4420759901311
15,298.0813278381885,407.22373569178416
4,243.35012077895738,342.91118975677637
76,107.84646249237572,826.7207634583052
14,226.4635956404667,304.1189148968049
58,193.6965474042715,813.2319026705206
3,333.50029865624225,858.3748324050944
32,44.66266000422098,845.9520928093381
16,275.270141091732,148.35286453502695
26,90.68266743150937,42.87201734212209
27,19.375562006533784,894.1875441835388
70,285.41869818165884,817.2244161194799
57,40.886139619790356,749.7277809101996
48,189.70784317959726,586.3181090064915
70,191.80075133139425,75.61804524790783
18,88.5231283943135,782.5527006469176
0,89.03287734943123,803.306761587334
97,93.16980078664142,7.036691302658493
44,187.6532293336021,529.985284037537
7,218.40533425359072,849.9890050917828
82,172.49896971251204,702.8592972633008
27,56.03536728767199,279.0278291806466
36,60.497175357481424,821.2472013408089
5,254.4443539098897,540.3953839262804
18,212.96699475439647,213.9496300566528
76,283.4387155865644,302.18161721976253
58,322.2844166434764,505.67367874019897
